product_name,url,image1_url,image2_url,product_price,description,sale_price,old_price,original_price,current_price,color,image_url,mpn,reference_code,category_id,Stock Status,color_homogeneizado,Categoria
Jeans super baggy,https://www.pullandbear.com/es/jeans-super-baggy-l07684511?cS=434&pelement=621942838,https://static.pullandbear.net/assets/public/e8d1/48e8/c5fc4e878530/7f49fefadbc8/07684511434-M/07684511434-M.jpg?ts=1730912207288&w=438&f=auto,https://static.pullandbear.net/assets/public/1d4c/e133/16c7402681aa/e12ddf185625/07684511434-A2M/07684511434-A2M.jpg?ts=1730912276848&w=438&f=auto,12.99,"Jeans super baggy con cintura con trabillas, diseño de cinco bolsillos y cierre de cremallera y botón.",12.99,15.99,35.99,12.99,Indigo claro,https://static.pullandbear.net/assets/public/ca49/44c5/a179427eafb1/c346c0586685/07684511434-C/07684511434-C.jpg?ts=1730912223040&w=106&f=auto,7684/511,07684511,1030204729,In stock,,
Jeans carrot rotos,https://www.pullandbear.com/es/jeans-carrot-rotos-l07684510?cS=922&pelement=621953741,https://static.pullandbear.net/assets/public/73e9/e3ea/46904719827d/8fddd49d5aa8/07684510922-M/07684510922-M.jpg?ts=1723208232321&w=438&f=auto,https://static.pullandbear.net/assets/public/216d/1fdf/0a694ae6b416/3398fdc7b834/07684510922-A2M/07684510922-A2M.jpg?ts=1723208211939&w=438&f=auto,12.99,"Jeans carrot fit con detalle de rotos, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en algodón ligeramente elástico.",12.99,15.99,29.99,12.99,Gris oscuro,https://static.pullandbear.net/assets/public/41c0/2dc3/037247a18be6/dab76b336751/07684510922-C/07684510922-C.jpg?ts=1720012409664&w=106&f=auto,7684/510,07684510,1030574254,In stock,,
Pantalón tailoring baggy,https://www.pullandbear.com/es/pantalon-tailoring-baggy-l07678509?cS=800&pelement=621956509,https://static.pullandbear.net/assets/public/deda/674f/c8754a6aa63e/b00ab60d2b9a/07678509800-A1M/07678509800-A1M.jpg?ts=1722507925050&w=438&f=auto,https://static.pullandbear.net/assets/public/fdd9/0f58/189144c1b984/a024b155de88/07678509800-M/07678509800-M.jpg?ts=1722507932185&w=438&f=auto,9.99,"Pantalón de vestir tailoring con fit baggy, pinzas delanteras, cintura con trabillas y cierre de botón y cremallera, disponible en varios colores.",9.99,12.99,29.99,9.99,Negro,https://static.pullandbear.net/assets/public/ea04/6734/a6c8490eb2f7/34d0283eaf16/07678509800-C/07678509800-C.jpg?ts=1719505261639&w=106&f=auto,7678/509,07678509,1030204719,In stock,,
Pantalón tailoring baggy,https://www.pullandbear.com/es/pantalon-tailoring-baggy-l07678509?cS=800&pelement=621956509,https://static.pullandbear.net/assets/public/fdd9/0f58/189144c1b984/a024b155de88/07678509800-M/07678509800-M.jpg?ts=1722507932185&w=438&f=auto,https://static.pullandbear.net/assets/public/0f63/3860/50ad42988cc4/f7bc6bf7471a/07678509800-A2M/07678509800-A2M.jpg?ts=1722507918731&w=438&f=auto,9.99,"Pantalón de vestir tailoring con fit baggy, pinzas delanteras, cintura con trabillas y cierre de botón y cremallera, disponible en varios colores.",9.99,12.99,29.99,9.99,Negro,https://static.pullandbear.net/assets/public/ea04/6734/a6c8490eb2f7/34d0283eaf16/07678509800-C/07678509800-C.jpg?ts=1719505261639&w=106&f=auto,7678/509,07678509,1030204719,In stock,,
Pantalón de vestir P&B Black Label,https://www.pullandbear.com/es/pantalon-de-vestir-pb-black-label-l07678515?cS=251&pelement=627100427,https://static.pullandbear.net/assets/public/0859/a17f/25264c10af19/ae460db63015/07678515251-M/07678515251-M.jpg?ts=1725618477794&w=438&f=auto,https://static.pullandbear.net/assets/public/27e0/ecb5/4d52432682e3/732e38899752/07678515251-A2M/07678515251-A2M.jpg?ts=1725618466792&w=438&f=auto,9.99,,,,,,,,,,,In stock,,
Pantalón cargo multibolsillos,https://www.pullandbear.com/es/pantalon-cargo-multibolsillos-l07678524?cS=802&pelement=655096797,https://static.pullandbear.net/assets/public/7637/7a92/bf75440fbdc2/37bb80f37fcf/07678524802-A6M/07678524802-A6M.jpg?ts=1724774202018&w=438&f=auto,https://static.pullandbear.net/assets/public/43ed/0f8a/644f4f548a09/ab7cdbfaa596/07678524802-M/07678524802-M.jpg?ts=1726756925448&w=438&f=auto,9.99,,,,,,,,,,,In stock,,
Pantalón baggy acabado lavado,https://www.pullandbear.com/es/pantalon-baggy-acabado-lavado-l03680501?cS=500&pelement=662406045,https://static.pullandbear.net/assets/public/31ed/7624/d86d4b59ab03/f32a6673a408/03680501500-M/03680501500-M.jpg?ts=1731324333558&w=438&f=auto,https://static.pullandbear.net/assets/public/faf8/2ac3/fdbc4afe9704/7d6a5b8999a6/03680501500-A2M/03680501500-A2M.jpg?ts=1731324531693&w=438&f=auto,9.99,"Pantalón baggy con acabado lavado, con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",9.99,12.99,29.99,9.99,Verde,https://static.pullandbear.net/assets/public/c7be/26b8/75c040069a16/939fa6b879be/03680501500-C/03680501500-C.jpg?ts=1730816125742&w=106&f=auto,3680/501,03680501,1030204719,In stock,,
Pantalón baggy acabado lavado,https://www.pullandbear.com/es/pantalon-baggy-acabado-lavado-l03680501?cS=500&pelement=662406045,https://static.pullandbear.net/assets/public/31ed/7624/d86d4b59ab03/f32a6673a408/03680501500-M/03680501500-M.jpg?ts=1731324333558&w=438&f=auto,https://static.pullandbear.net/assets/public/faf8/2ac3/fdbc4afe9704/7d6a5b8999a6/03680501500-A2M/03680501500-A2M.jpg?ts=1731324531693&w=438&f=auto,9.99,"Pantalón baggy con acabado lavado, con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",9.99,12.99,29.99,9.99,Verde,https://static.pullandbear.net/assets/public/c7be/26b8/75c040069a16/939fa6b879be/03680501500-C/03680501500-C.jpg?ts=1730816125742&w=106&f=auto,3680/501,03680501,1030204719,In stock,,
Pantalón tailoring P&B Black Label,https://www.pullandbear.com/es/pantalon-tailoring-pb-black-label-l07678519?cS=407&pelement=627100460,https://static.pullandbear.net/assets/public/d9a8/8c4d/d5224c89814b/390f46ec7280/07678519407-M/07678519407-M.jpg?ts=1731921907314&w=438&f=auto,https://static.pullandbear.net/assets/public/1b24/4102/4ff248909a59/a3833603a3e4/07678519407-A2M/07678519407-A2M.jpg?ts=1731921898024&w=438&f=auto,9.99,Pantalón de vestir tailoring y fit jogger con cintura elástica con cordón y bolsillos.  Colección P&amp;B Black Label,9.99,12.99,39.99,9.99,Azul oscuro,https://static.pullandbear.net/assets/public/e49a/50da/77704678967d/cd60b9b6f177/07678519407-C/07678519407-C.jpg?ts=1732535646213&w=106&f=auto,7678/519,07678519,1030204719,In stock,,
Pantalón tailoring P&B Black Label,https://www.pullandbear.com/es/pantalon-tailoring-pb-black-label-l07678519?cS=407&pelement=627100460,https://static.pullandbear.net/assets/public/d9a8/8c4d/d5224c89814b/390f46ec7280/07678519407-M/07678519407-M.jpg?ts=1731921907314&w=438&f=auto,https://static.pullandbear.net/assets/public/1b24/4102/4ff248909a59/a3833603a3e4/07678519407-A2M/07678519407-A2M.jpg?ts=1731921898024&w=438&f=auto,9.99,Pantalón de vestir tailoring y fit jogger con cintura elástica con cordón y bolsillos.  Colección P&amp;B Black Label,9.99,12.99,39.99,9.99,Azul oscuro,https://static.pullandbear.net/assets/public/e49a/50da/77704678967d/cd60b9b6f177/07678519407-C/07678519407-C.jpg?ts=1732535646213&w=106&f=auto,7678/519,07678519,1030204719,In stock,,
Pantalón chándal STWD,https://www.pullandbear.com/es/pantalon-chandal-stwd-l07678506?cS=717&pelement=621947942,https://static.pullandbear.net/assets/public/0d56/35a5/fb6b4c0c9bfd/e56745cf7634/07678905717-M/07678905717-M.jpg?ts=1724661640458&w=438&f=auto,https://static.pullandbear.net/assets/public/9ecd/4059/b3be431d8da4/162c9d0489e7/07678905717-A2M/07678905717-A2M.jpg?ts=1724661628583&w=438&f=auto,9.99,"Pantalón jogger chándal STWD con cintura elástica con cordón, bolsillos y en tejido fleece.",9.99,12.99,19.99,9.99,Blanco roto,https://static.pullandbear.net/assets/public/4e8e/a839/0a354096a13e/78a4c75453c6/07678506251-C/07678506251-C.jpg?ts=1721661490257&w=106&f=auto,7678/506,07678506,1030204719,In stock,,
Pantalón tailoring P&B Black Label,https://www.pullandbear.com/es/pantalon-tailoring-pb-black-label-l07678516?cS=802&pelement=659611373,https://static.pullandbear.net/assets/public/6f23/50d1/9c214942851e/35b766c6b67c/07678516802-M/07678516802-M.jpg?ts=1728893290843&w=438&f=auto,https://static.pullandbear.net/assets/public/1fcb/548f/b6494ba38c7b/05a3a001cca5/07678516802-A2M/07678516802-A2M.jpg?ts=1728893274769&w=438&f=auto,9.99,,,,,,,,,,,In stock,,
Pantalón jogger técnico,https://www.pullandbear.com/es/pantalon-jogger-tecnico-l07679510?cS=710&pelement=634549389,https://static.pullandbear.net/assets/public/8363/66e8/f99d4e8d84e7/fc13986028d5/07679510710-A7M/07679510710-A7M.jpg?ts=1732205036878&w=438&f=auto,https://static.pullandbear.net/assets/public/2f6d/e806/9b6f40b1a40a/323a897dc225/07679510710-M/07679510710-M.jpg?ts=1732117817625&w=438&f=auto,9.99,Pantalón jogger técnico con cintura elástica con correa ajustable y bolsillos.,9.99,12.99,39.99,9.99,Beige,https://static.pullandbear.net/assets/public/4455/1c77/ae0048e0a2b9/c51c43eb9a4c/07679510710-C/07679510710-C.jpg?ts=1730366557920&w=106&f=auto,7679/510,07679510,1030204719,In stock,,
Pantalón jogger técnico,https://www.pullandbear.com/es/pantalon-jogger-tecnico-l07679510?cS=710&pelement=634549389,https://static.pullandbear.net/assets/public/2f6d/e806/9b6f40b1a40a/323a897dc225/07679510710-M/07679510710-M.jpg?ts=1732117817625&w=438&f=auto,https://static.pullandbear.net/assets/public/ccaf/cd92/3ff4414985ac/eff559bba5ea/07679510710-A2M/07679510710-A2M.jpg?ts=1732117686904&w=438&f=auto,9.99,Pantalón jogger técnico con cintura elástica con correa ajustable y bolsillos.,9.99,12.99,39.99,9.99,Beige,https://static.pullandbear.net/assets/public/4455/1c77/ae0048e0a2b9/c51c43eb9a4c/07679510710-C/07679510710-C.jpg?ts=1730366557920&w=106&f=auto,7679/510,07679510,1030204719,In stock,,
Pantalón carpenter,https://www.pullandbear.com/es/pantalon-carpenter-l07678510?cS=505&pelement=621934873,https://static.pullandbear.net/assets/public/949f/a97b/814e4122a6c7/8d00d464263d/07678904505-A7M/07678904505-A7M.jpg?ts=1724059255721&w=438&f=auto,https://static.pullandbear.net/assets/public/d580/8c07/b9ac4449b900/c3e36b4ef532/07678904505-M/07678904505-M.jpg?ts=1723625046938&w=438&f=auto,9.99,"Pantalón carpenter efecto lavado disponible en varios tonos con bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",9.99,12.99,29.99,9.99,Caqui,https://static.pullandbear.net/assets/public/a984/aa48/1d0e43d09675/caa733348349/07678904505-C/07678904505-C.jpg?ts=1722951868736&w=106&f=auto,7678/510,07678510,1030204719,In stock,,
Pantalón carpenter,https://www.pullandbear.com/es/pantalon-carpenter-l07678510?cS=505&pelement=621934873,https://static.pullandbear.net/assets/public/d580/8c07/b9ac4449b900/c3e36b4ef532/07678904505-M/07678904505-M.jpg?ts=1723625046938&w=438&f=auto,https://static.pullandbear.net/assets/public/56bf/49b1/42a24de8b080/a571e7f408a3/07678904505-A2M/07678904505-A2M.jpg?ts=1723625020341&w=438&f=auto,9.99,"Pantalón carpenter efecto lavado disponible en varios tonos con bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",9.99,12.99,29.99,9.99,Caqui,https://static.pullandbear.net/assets/public/a984/aa48/1d0e43d09675/caa733348349/07678904505-C/07678904505-C.jpg?ts=1722951868736&w=106&f=auto,7678/510,07678510,1030204719,In stock,,
Pantalón serpiente STWD,https://www.pullandbear.com/es/pantalon-serpiente-stwd-l07678530?cS=800&pelement=628713033,https://static.pullandbear.net/assets/public/eb2b/7013/29c14acab68d/d772787422d4/07678530800-A1M/07678530800-A1M.jpg?ts=1729006235893&w=438&f=auto,https://static.pullandbear.net/assets/public/1164/610d/3b5a450c8d69/a02121860c36/07678530800-M/07678530800-M.jpg?ts=1729006251450&w=438&f=auto,9.99,,,,,,,,,,,In stock,,
Pantalón serpiente STWD,https://www.pullandbear.com/es/pantalon-serpiente-stwd-l07678530?cS=800&pelement=628713033,https://static.pullandbear.net/assets/public/1164/610d/3b5a450c8d69/a02121860c36/07678530800-M/07678530800-M.jpg?ts=1729006251450&w=438&f=auto,https://static.pullandbear.net/assets/public/24b4/923d/355242cd9731/0839d27a144f/07678530800-A2M/07678530800-A2M.jpg?ts=1729006246476&w=438&f=auto,9.99,,,,,,,,,,,In stock,,
Pantalón jogger bolsillos,https://www.pullandbear.com/es/pantalon-jogger-bolsillos-l07678501?cS=807&pelement=621942573,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7678/501/807/7678501807_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1717405561807&w=438&f=auto,https://static.pullandbear.net/assets/public/8a56/c497/a6394de38044/2a7a7bb2c0aa/07678903807-A2M/07678903807-A2M.jpg?ts=1717405680965&w=438&f=auto,9.99,"Pantalón jogger con bolsillos delanteros, cintura elástica con cordón y en tejido 100% algodón.",9.99,12.99,25.99,9.99,Gris antracita,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7678/501/807/7678501807_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1716194942217&w=106&f=auto,7678/501,07678501,1030574254,In stock,,
Pantalón jogger bolsillos,https://www.pullandbear.com/es/pantalon-jogger-bolsillos-l07678501?cS=807&pelement=621942573,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7678/501/807/7678501807_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1717405561807&w=438&f=auto,https://static.pullandbear.net/assets/public/8a56/c497/a6394de38044/2a7a7bb2c0aa/07678903807-A2M/07678903807-A2M.jpg?ts=1717405680965&w=438&f=auto,9.99,"Pantalón jogger con bolsillos delanteros, cintura elástica con cordón y en tejido 100% algodón.",9.99,12.99,25.99,9.99,Gris antracita,https://static.pullandbear.net/2/photos//2024/I/0/2/p/7678/501/807/7678501807_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1716194942217&w=106&f=auto,7678/501,07678501,1030574254,In stock,,
Pantalón chándal,https://www.pullandbear.com/es/pantalon-chandal-l07679902?cS=800&pelement=632131070,https://static.pullandbear.net/assets/public/1a90/9d48/11cd4ac58888/92971b76533d/07679902800-M/07679902800-M.jpg?ts=1728919064873&w=438&f=auto,https://static.pullandbear.net/assets/public/ca50/60ba/458b4b65ac47/11dd11032f14/07679902800-A2M/07679902800-A2M.jpg?ts=1728919058873&w=438&f=auto,9.99,"Pantalón chándal con cintura elástica, bolsillos y bajos elásticos.",9.99,12.99,22.99,9.99,Negro,https://static.pullandbear.net/assets/public/3f0c/610f/e7ac4fdaa4ed/dad3fa122e86/07679902800-C/07679902800-C.jpg?ts=1728488446036&w=106&f=auto,7679/902,07679902,1030204719,In stock,,
Pantalón chándal,https://www.pullandbear.com/es/pantalon-chandal-l07679902?cS=800&pelement=632131070,https://static.pullandbear.net/assets/public/1a90/9d48/11cd4ac58888/92971b76533d/07679902800-M/07679902800-M.jpg?ts=1728919064873&w=438&f=auto,https://static.pullandbear.net/assets/public/ca50/60ba/458b4b65ac47/11dd11032f14/07679902800-A2M/07679902800-A2M.jpg?ts=1728919058873&w=438&f=auto,9.99,"Pantalón chándal con cintura elástica, bolsillos y bajos elásticos.",9.99,12.99,22.99,9.99,Negro,https://static.pullandbear.net/assets/public/3f0c/610f/e7ac4fdaa4ed/dad3fa122e86/07679902800-C/07679902800-C.jpg?ts=1728488446036&w=106&f=auto,7679/902,07679902,1030204719,In stock,,
Pantalón tailoring baggy,https://www.pullandbear.com/es/pantalon-tailoring-baggy-l07678509?cS=805&pelement=628719065,https://static.pullandbear.net/assets/public/f63c/42e7/341641218615/689c9d2a35d2/07678909805-M/07678909805-M.jpg?ts=1726581209367&w=438&f=auto,https://static.pullandbear.net/assets/public/49ac/c5af/2ea4445d9521/3f0b1ff95abf/07678909805-A2M/07678909805-A2M.jpg?ts=1726579212386&w=438&f=auto,9.99,"Pantalón de vestir tailoring con fit baggy, pinzas delanteras, cintura con trabillas y cierre de botón y cremallera, disponible en varios colores.",9.99,12.99,29.99,9.99,Hielo,https://static.pullandbear.net/assets/public/9d04/de7a/62bc4bafb621/e3c7cd02aa7b/07678909805-C/07678909805-C.jpg?ts=1730304461489&w=106&f=auto,7678/509,07678509,1030204719,In stock,,
Pantalón tailoring baggy,https://www.pullandbear.com/es/pantalon-tailoring-baggy-l07678509?cS=805&pelement=628719065,https://static.pullandbear.net/assets/public/f63c/42e7/341641218615/689c9d2a35d2/07678909805-M/07678909805-M.jpg?ts=1726581209367&w=438&f=auto,https://static.pullandbear.net/assets/public/49ac/c5af/2ea4445d9521/3f0b1ff95abf/07678909805-A2M/07678909805-A2M.jpg?ts=1726579212386&w=438&f=auto,9.99,"Pantalón de vestir tailoring con fit baggy, pinzas delanteras, cintura con trabillas y cierre de botón y cremallera, disponible en varios colores.",9.99,12.99,29.99,9.99,Hielo,https://static.pullandbear.net/assets/public/9d04/de7a/62bc4bafb621/e3c7cd02aa7b/07678909805-C/07678909805-C.jpg?ts=1730304461489&w=106&f=auto,7678/509,07678509,1030204719,In stock,,
Pantalón tailoring baggy,https://www.pullandbear.com/es/pantalon-tailoring-baggy-l07678509?cS=105&pelement=621956508,https://static.pullandbear.net/assets/public/2788/873c/109340fd9a66/cf64c7eae39e/07678909105-M/07678909105-M.jpg?ts=1722520871037&w=438&f=auto,https://static.pullandbear.net/assets/public/cda2/fa1f/569c4a57934a/3ceecc5f8502/07678909105-A2M/07678909105-A2M.jpg?ts=1722520908313&w=438&f=auto,9.99,"Pantalón de vestir tailoring con fit baggy, pinzas delanteras, cintura con trabillas y cierre de botón y cremallera, disponible en varios colores.",9.99,12.99,29.99,9.99,Rayas,https://static.pullandbear.net/assets/public/204a/6b1f/b5b8495fb77a/3f32ac2b31e1/07678909105-C/07678909105-C.jpg?ts=1719573853241&w=106&f=auto,7678/509,07678509,1030204719,In stock,,
Pantalón tailoring baggy,https://www.pullandbear.com/es/pantalon-tailoring-baggy-l07678509?cS=105&pelement=621956508,https://static.pullandbear.net/assets/public/2788/873c/109340fd9a66/cf64c7eae39e/07678909105-M/07678909105-M.jpg?ts=1722520871037&w=438&f=auto,https://static.pullandbear.net/assets/public/cda2/fa1f/569c4a57934a/3ceecc5f8502/07678909105-A2M/07678909105-A2M.jpg?ts=1722520908313&w=438&f=auto,9.99,"Pantalón de vestir tailoring con fit baggy, pinzas delanteras, cintura con trabillas y cierre de botón y cremallera, disponible en varios colores.",9.99,12.99,29.99,9.99,Rayas,https://static.pullandbear.net/assets/public/204a/6b1f/b5b8495fb77a/3f32ac2b31e1/07678909105-C/07678909105-C.jpg?ts=1719573853241&w=106&f=auto,7678/509,07678509,1030204719,In stock,,
Jeans slim,https://www.pullandbear.com/es/jeans-slim-l07686516?cS=415&pelement=649322922,https://static.pullandbear.net/2/photos//2024/V/0/2/p/4683/509/415/4683509415_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1712917265218&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/4683/509/415/4683509415_2_2_0.jpg?imwidth=%3Awidth%3A&ts=1712917265197&w=438&f=auto,12.99,"Jeans slim fit en color negro, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",12.99,15.99,25.99,12.99,Azul flúor,https://static.pullandbear.net/2/photos//2024/V/0/2/p/4683/509/415/4683509415_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1712917265213&w=106&f=auto,7686/516,07686516,1030204729,In stock,,
Jeans slim,https://www.pullandbear.com/es/jeans-slim-l07686516?cS=415&pelement=649322922,https://static.pullandbear.net/2/photos//2024/V/0/2/p/4683/509/415/4683509415_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1712917265218&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/4683/509/415/4683509415_2_2_0.jpg?imwidth=%3Awidth%3A&ts=1712917265197&w=438&f=auto,12.99,"Jeans slim fit en color negro, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en algodón.",12.99,15.99,25.99,12.99,Azul flúor,https://static.pullandbear.net/2/photos//2024/V/0/2/p/4683/509/415/4683509415_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1712917265213&w=106&f=auto,7686/516,07686516,1030204729,In stock,,
Jeans super baggy,https://www.pullandbear.com/es/jeans-super-baggy-l07684511?cS=434&pelement=621942838,https://static.pullandbear.net/assets/public/e8d1/48e8/c5fc4e878530/7f49fefadbc8/07684511434-M/07684511434-M.jpg?ts=1730912207288&w=438&f=auto,https://static.pullandbear.net/assets/public/1d4c/e133/16c7402681aa/e12ddf185625/07684511434-A2M/07684511434-A2M.jpg?ts=1730912276848&w=438&f=auto,12.99,"Jeans super baggy con cintura con trabillas, diseño de cinco bolsillos y cierre de cremallera y botón.",12.99,15.99,35.99,12.99,Indigo claro,https://static.pullandbear.net/assets/public/ca49/44c5/a179427eafb1/c346c0586685/07684511434-C/07684511434-C.jpg?ts=1730912223040&w=106&f=auto,7684/511,07684511,1030204729,In stock,,
Jeans super baggy,https://www.pullandbear.com/es/jeans-super-baggy-l07684511?cS=434&pelement=621942838,https://static.pullandbear.net/assets/public/e8d1/48e8/c5fc4e878530/7f49fefadbc8/07684511434-M/07684511434-M.jpg?ts=1730912207288&w=438&f=auto,https://static.pullandbear.net/assets/public/1d4c/e133/16c7402681aa/e12ddf185625/07684511434-A2M/07684511434-A2M.jpg?ts=1730912276848&w=438&f=auto,12.99,"Jeans super baggy con cintura con trabillas, diseño de cinco bolsillos y cierre de cremallera y botón.",12.99,15.99,35.99,12.99,Indigo claro,https://static.pullandbear.net/assets/public/ca49/44c5/a179427eafb1/c346c0586685/07684511434-C/07684511434-C.jpg?ts=1730912223040&w=106&f=auto,7684/511,07684511,1030204729,In stock,,
Jeans carrot rotos,https://www.pullandbear.com/es/jeans-carrot-rotos-l07684510?cS=922&pelement=621953741,https://static.pullandbear.net/assets/public/73e9/e3ea/46904719827d/8fddd49d5aa8/07684510922-M/07684510922-M.jpg?ts=1723208232321&w=438&f=auto,https://static.pullandbear.net/assets/public/216d/1fdf/0a694ae6b416/3398fdc7b834/07684510922-A2M/07684510922-A2M.jpg?ts=1723208211939&w=438&f=auto,12.99,"Jeans carrot fit con detalle de rotos, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en algodón ligeramente elástico.",12.99,15.99,29.99,12.99,Gris oscuro,https://static.pullandbear.net/assets/public/41c0/2dc3/037247a18be6/dab76b336751/07684510922-C/07684510922-C.jpg?ts=1720012409664&w=106&f=auto,7684/510,07684510,1030574254,In stock,,
Jeans carrot rotos,https://www.pullandbear.com/es/jeans-carrot-rotos-l07684510?cS=922&pelement=621953741,https://static.pullandbear.net/assets/public/73e9/e3ea/46904719827d/8fddd49d5aa8/07684510922-M/07684510922-M.jpg?ts=1723208232321&w=438&f=auto,https://static.pullandbear.net/assets/public/216d/1fdf/0a694ae6b416/3398fdc7b834/07684510922-A2M/07684510922-A2M.jpg?ts=1723208211939&w=438&f=auto,12.99,"Jeans carrot fit con detalle de rotos, diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y en algodón ligeramente elástico.",12.99,15.99,29.99,12.99,Gris oscuro,https://static.pullandbear.net/assets/public/41c0/2dc3/037247a18be6/dab76b336751/07684510922-C/07684510922-C.jpg?ts=1720012409664&w=106&f=auto,7684/510,07684510,1030574254,In stock,,
Jeans straight,https://www.pullandbear.com/es/jeans-straight-l07685522?cS=415&pelement=677501232,https://static.pullandbear.net/assets/public/997a/1336/2930452cb6b7/6e0486bceb50/07685522415-A6M/07685522415-A6M.jpg?ts=1722957157333&w=438&f=auto,,12.99,"Jeans straight con acabado efecto vintage, con diseño de cinco bolsillos, cintura con trabillas, cierre de botón y cremallera y confeccionados en 100% algodón.",12.99,15.99,25.99,12.99,Azul flúor,https://static.pullandbear.net/assets/public/7f0f/441e/f1654ae89819/fe4bb6e53558/07685522415-C/07685522415-C.jpg?ts=1722957151755&w=106&f=auto,7685/522,07685522,1030574254,In stock,,
